,id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento,tipo_pessoa,score_ranking_bruto,score_recuperacao
633,1169,123.32,,,,,,,Freitas,4017688.87,97.86817,369.0,AGRONEGOCIO,"Bella Borges, João Gabriel Silveira, Theodoro Pimenta",492,ida-rosa@example.org,+55 84 0277 6109,"Pátio Teixeira, 39, Câmara - DF",NAO,SIM,53.691.728/0001-73,pj,-1.4552867371824694,0.4311554421852143
634,1172,119.75,,,,,,,Rodrigues Sales e Filhos,721404.33,25.5334,379.0,AGRONEGOCIO,"Benício Cirino, Vitor Rodrigues",252,luigi18@example.net,+55 31 9667 0097,"Avenida Caroline Camargo, 92, Martins do Sul - PB",NAO,NAO,47.620.198/0001-70,pj,5.719519541273394,0.7460369607737838
635,1176,105.27,,,,,,,Nogueira Araújo - EI,2337253.63,60.040980000000005,134.0,INDUSTRIA,"Sr. Otto Dias, Léo Souza, Alexandre Almeida",1371,rodrigocasa-grande@example.net,11 9067-6793,"Conjunto de Moreira, 49, Marques do Sul - DF",NAO,NAO,51.240.936/0001-20,pj,1.751838493725117,0.5813751386097569
636,1177,6255.85,,,,,,,da Conceição Abreu - ME,2427514.41,1587.47155,160.0,AGRONEGOCIO,"Lívia Porto, Srta. Stella Souza, Maria Júlia Moreira",1856,ralbuquerque@example.com,+55 21 2306-2525,"Trevo das Neves, 30, Fonseca - RN",NAO,SIM,27.518.604/0001-80,pj,-6.343056438492965,0.2314694832050631
637,1178,39.92,,,,,,,Montenegro,248196.91,34.09663,170.0,AGRONEGOCIO,Marcela Almeida,1792,marquesluan@example.com,+55 (051) 0939-8047,"Trecho de Fogaça, 651, Pinto - RN",NAO,SIM,24.107.589/0001-90,pj,-6.681911216226391,0.22028372144610928
638,1180,100.44,,,,,,,Cardoso,1718315.8,188.37901,304.0,TECNOLOGIA,"Dr. Marcos Vinicius Pereira, Kevin Casa Grande, Luan Guerra, Dr. Renan Porto",1306,ribeiroayla@example.org,+55 51 8433 9437,"Viaduto Otávio Novaes, Ramos de Goiás - DF",SIM,NAO,09.253.476/0001-09,pj,3.6294146552560744,0.6643943810506386
639,1181,142.47,,,,,,,Machado e Filhos,1863667.48,267.31102000000004,276.0,INDUSTRIA,Carolina Lopes,42,zmoura@example.com,0300-081-0135,"Conjunto Novaes, Alves de Minas - PA",SIM,SIM,09.713.254/0001-21,pj,0.7968540247107327,0.5369584148589551
640,1183,312.74,,,,,,,Lima,1436758.3,246.76881,352.0,SERVICOS,"Arthur Gabriel Brito, Luiz Miguel da Paz, Srta. Isadora Borges",993,augusto26@example.org,+55 81 1064-7702,"Fazenda Emanuel Câmara, Cirino de Minas - RR",SIM,NAO,63.842.179/0001-44,pj,6.069017857524739,0.7583358856785122
641,1184,305.67,,,,,,,Cunha,167230.35,170.36357,278.0,VAREJO,"Luana Ramos, João Felipe Rezende, Marcos Vinicius Moura, Carolina Duarte",79,juanmartins@example.net,(021) 6788 7791,"Lagoa Alana Peixoto, Cunha - PE",NAO,SIM,24.173.659/0001-08,pj,-0.00219515253961422,0.49930744243728437
642,1185,907.66,,,,,,,Silva S.A.,4396444.78,1983.57518,123.0,INDUSTRIA,"Amanda Porto, Miguel Guerra",1660,davi-luizcunha@example.net,(051) 7113-3627,"Praia Thales Costela, 48, Lima - CE",SIM,SIM,17.624.095/0001-17,pj,6.873177227165673,0.7850625788637616
643,1188,635.6,,,,,,,Melo,2289331.47,28.4522,178.0,VAREJO,"Camila Ramos, Evelyn Casa Grande, Maria Julia Peixoto",900,emilly26@example.org,+55 11 6683-7868,"Condomínio de Nascimento, Cirino das Pedras - AL",NAO,NAO,96.835.207/0001-55,pj,2.4434510902633138,0.6127791038327796
644,1189,239.11,,,,,,,Gonçalves Cavalcante S/A,3863285.13,176.67214,149.0,TECNOLOGIA,Davi Miguel Barros,1668,benicio63@example.com,0800 734 7159,"Jardim de Costa, Moraes - PE",NAO,NAO,75.632.980/0001-44,pj,1.2075656203643321,0.5561751080080674
645,1190,902.09,,,,,,,Andrade,3972890.96,13.79335,15.0,SERVICOS,Dr. Leandro Carvalho,1842,dante81@example.net,0900 705 0712,"Residencial de Cirino, 500, Fernandes Paulista - MT",NAO,SIM,05.198.734/0001-40,pj,-8.425228141069319,0.16893675160440683
646,1197,505.06,,,,,,,Ramos da Rocha S.A.,1614957.81,13.6994,328.0,TECNOLOGIA,"Gustavo Henrique Cirino, Ryan Ferreira",1551,moreiraleo@example.org,(011) 8882-6754,"Fazenda Larissa Jesus, Moraes - PI",SIM,SIM,37.109.568/0001-55,pj,-5.872314401742601,0.24765689799817842
647,1198,33.22,,,,,,,Fogaça S/A,3367789.19,164.22071,75.0,TECNOLOGIA,"Maya Ferreira, Maria Liz Albuquerque, Emanuelly Aparecida, Manuela Sales",51,carvalhoemilly@example.net,0300 581 0013,"Via Luana Nascimento, 16, da Mata de Cassiano - PI",NAO,SIM,67.193.084/0001-06,pj,-1.7658983199798932,0.4168331636937854
648,1200,1743.36,,,,,,,Nogueira,192125.55,19.84179,125.0,VAREJO,Elisa Gonçalves,1830,portojoao-felipe@example.net,+55 (061) 0451 5716,"Passarela Azevedo, 807, Porto - PE",NAO,NAO,75.183.964/0001-11,pj,-2.4427828234035767,0.38613345168649826
649,1201,415.38,,,,,,,Ferreira,3751635.98,500.55024,298.0,AGRONEGOCIO,"Srta. Maria Alice Rodrigues, Beatriz Ribeiro, Nicolas Correia, Maria Helena Cassiano",544,tpastor@example.com,(031) 6085 5753,"Loteamento da Cruz, 12, Fogaça Alegre - RS",NAO,NAO,54.162.809/0001-49,pj,7.38487120262883,0.8009166016951267
650,1204,16.85,,,,,,,Marques Fonseca - ME,3583679.89,163.72556,10.0,AGRONEGOCIO,"Caleb da Luz, Dr. Pedro Henrique Pereira",1011,qjesus@example.net,+55 (071) 0554-6784,"Residencial Fogaça, 31, Pacheco - AL",NAO,NAO,76.831.509/0001-48,pj,2.2387088048526382,0.6035670911454167
651,1206,4.77,,,,,,,Abreu,3348917.52,96.32094,68.0,SERVICOS,"Dra. Laís Leão, Ayla Câmara, Matheus Novais, Levi Cavalcanti",738,edas-neves@example.com,31 8257 3876,"Vereda Vieira, 94, Pacheco - RO",NAO,NAO,79.652.340/0001-57,pj,4.102136687437453,0.6839959850108044
652,1207,37.0,,,,,,,Abreu da Mota Ltda.,2342240.35,818.53502,369.0,AGRONEGOCIO,"Davi Albuquerque, Caio Pastor, Amanda Borges, Srta. Alexia Dias",1965,uda-mota@example.org,+55 84 9817-2164,"Fazenda de Rocha, 57, da Cruz da Mata - PI",NAO,NAO,25.196.483/0001-72,pj,7.181025606287977,0.7947083431807734
653,1209,1714.5,,,,,,,Moreira S/A,1231664.51,50.51645,261.0,SERVICOS,"Leonardo Pires, Sofia Silva, Leonardo Albuquerque, Dra. Heloísa Azevedo",193,rafael09@example.com,+55 11 8147-0643,"Residencial Guerra, 3, Machado Paulista - BA",NAO,NAO,46.057.981/0001-04,pj,3.5720203748335453,0.6619737149884832
654,1211,405.67,,,,,,,Mendonça,3383178.78,175.57685,120.0,AGRONEGOCIO,"Igor Nunes, Pedro Lucas Melo, Gabriela Cunha",1523,vianajulia@example.net,+55 84 6402 7053,"Condomínio de Nascimento, 18, Machado - MT",NAO,NAO,30.278.159/0001-33,pj,1.0774878976149642,0.5501043233646357
655,1213,9.09,,,,,,,da Cunha,722085.28,2350.14982,294.0,VAREJO,Nicole Casa Grande,738,arthur-miguel29@example.org,71 5203-5266,"Sítio João Miguel Ribeiro, Rodrigues - PB",SIM,SIM,42.935.601/0001-36,pj,15.203213779397103,0.9462553578904527
656,1217,169.5,,,,,,,Caldeira,3246215.94,174.19307,457.0,VAREJO,Emanuella Pacheco,308,gustavo-henriquebarbosa@example.com,51 3420 0877,"Trevo Diogo Fogaça, 9, Câmara de Minas - MT",SIM,SIM,93.607.852/0001-22,pj,0.9620777297920347,0.5447054998399158
657,1218,286.0,,,,,,,Novais,2832933.64,87.65871000000001,484.0,SERVICOS,"Noah Fernandes, Oliver da Conceição, Vinicius Rocha",965,garciamathias@example.com,61 7428 3992,"Estrada Vasconcelos, 50, Nogueira Grande - AM",SIM,SIM,29.364.758/0001-90,pj,-1.0399804696684418,0.4504824293299327
658,1220,148.38,,,,,,,Aragão,3896879.39,142.67304,483.0,VAREJO,Brenda Aragão,1352,emanuelly04@example.com,51 0296 7825,"Núcleo Ísis Sousa, 63, Rocha - RO",SIM,SIM,14.730.286/0001-75,pj,-1.8183169654916025,0.41442923855280567
659,1221,262.85,,,,,,,Pimenta e Filhos,2721292.93,381.19038,297.0,VAREJO,"Ana Liz Borges, Joaquim Porto, Ravi Mendes, Luiz Henrique Garcia",793,anna-liz57@example.org,+55 71 6501 0540,"Parque José Pedro Abreu, 90, Garcia Verde - MA",SIM,SIM,03.124.859/0001-09,pj,-0.10552906824414521,0.4944298741127775
660,1222,28.96,,,,,,,Rocha,4611094.91,51.63379,425.0,VAREJO,"Sr. Enzo Moreira, José Pedro Santos, Vicente Nunes",1648,laracassiano@example.net,31 0152-0085,"Aeroporto de da Cruz, 981, da Rocha do Galho - MT",NAO,NAO,94.185.230/0001-16,pj,3.505174443498686,0.6591436908928199
661,1223,1289.65,,,,,,,Cirino,2777888.68,48.92496,134.0,INDUSTRIA,Maya Albuquerque,1701,maria-fernandaborges@example.net,41 4845-5946,"Setor Manuela Fogaça, 54, Cardoso - MG",NAO,SIM,59.243.061/0001-22,pj,-8.311297225128211,0.17197853254073306
662,1228,399.16,,,,,,,Ferreira Brito S.A.,3903127.3,379.65791,284.0,TECNOLOGIA,Leandro Siqueira,219,gleao@example.net,+55 21 1130-6560,"Vereda Ana Sales, 1, Cunha - CE",NAO,NAO,18.496.352/0001-45,pj,7.269899590584901,0.7974325622417545
663,1230,5364.58,,,,,,,Lopes,711232.43,54.80435,425.0,AGRONEGOCIO,André Aragão,482,lunasouza@example.com,0900-004-7193,"Lago Antony Camargo, 155, Sales de da Mata - RJ",NAO,NAO,94.327.085/0001-60,pj,-3.6548144919706873,0.33348903107451694
664,1232,856.38,,,,,,,Cardoso Garcia e Filhos,4480644.05,962.66978,245.0,VAREJO,"Dra. Laura Aragão, Bárbara da Conceição",1270,isiqueira@example.org,11 6405-9385,"Trevo Larissa Almeida, 90, Abreu - BA",NAO,SIM,76.239.041/0001-05,pj,1.547088032008805,0.5719375402733918
665,1235,1047.48,,,,,,,Porto da Rocha e Filhos,4303373.5,26.44603,192.0,TECNOLOGIA,"Anna Liz Macedo, Oliver Lopes",1450,xda-rocha@example.net,31 3417 9271,"Morro de das Neves, 66, da Paz - RR",NAO,SIM,19.705.624/0001-32,pj,-7.461333112887041,0.19604772181257318
666,1236,376.96,,,,,,,Brito - ME,191009.57,76.84485000000001,8.0,VAREJO,"Sabrina Barros, Oliver Pimenta",1070,nataliamachado@example.com,+55 (071) 8691 2756,"Campo Nathan Peixoto, 66, Santos do Campo - AM",SIM,NAO,42.718.590/0001-32,pj,1.5777021335207213,0.5733521493618353
667,1238,1375.52,,,,,,,Machado Ltda.,741816.9,46.52571,488.0,AGRONEGOCIO,Dr. Daniel Pinto,1736,samuel51@example.com,(011) 8540-2160,"Distrito Castro, 252, Novaes de Goiás - PA",NAO,SIM,07.548.231/0001-83,pj,-6.500683032675216,0.22621734265332083
668,1241,32.61,,,,,,,Moraes - EI,732411.24,19.16379,257.0,VAREJO,"Ana Carolina da Paz, João Lucas Novaes, Sr. Asafe da Cunha, Sr. Henry Gabriel das Neves",1367,lcastro@example.com,(011) 0750 0701,"Conjunto de Novais, 97, Alves do Amparo - PE",SIM,SIM,79.428.510/0001-14,pj,-4.219988650618742,0.31020500161563924
669,1244,64.29,,,,,,,Nunes Campos - EI,428767.7,139.9778,166.0,VAREJO,Olívia da Cunha,1590,vieiramelina@example.net,+55 (041) 4170-6209,"Aeroporto Ramos, 16, da Paz - AC",NAO,NAO,06.198.734/0001-03,pj,2.3741930624490672,0.6096716221303384
670,1245,610.61,,,,,,,Cavalcante,2952852.48,319.60587,168.0,VAREJO,"Bárbara Sampaio, Pedro Lucas Brito, André Cavalcante",1833,olivermendes@example.org,51 6470 0200,"Pátio Alves, Teixeira - PI",SIM,NAO,76.520.849/0001-58,pj,2.11737040253265,0.5980723511710442
671,1246,488.95,,,,,,,Cardoso,1795019.28,55.08726,179.0,VAREJO,Nathan da Luz,968,aurorada-paz@example.net,0300 767 6442,"Parque de Camargo, 59, da Paz do Galho - MS",SIM,NAO,64.852.713/0001-66,pj,2.730061240433117,0.6255390065337258
672,1247,389.68,,,,,,,Correia - ME,1572397.17,280.21054,345.0,AGRONEGOCIO,Davi Carvalho,1908,caldeiralara@example.net,+55 (041) 8189-7090,"Morro Alves, 11, Sá dos Dourados - MG",SIM,NAO,31.846.905/0001-00,pj,2.5029870946392427,0.6154430690302414
673,1250,22.29,,,,,,,Macedo da Rocha S/A,1468614.77,7.87371,373.0,TECNOLOGIA,"Dra. Sofia Cassiano, Milena Marques, Leandro Oliveira, Gustavo Fernandes",1958,ana-vitoria93@example.org,+55 (081) 6014 9277,"Lagoa de Vieira, 8, Cunha de Vargas - TO",NAO,NAO,58.961.734/0001-17,pj,1.188625475262266,0.5552921618038942
674,1251,3440.45,,,,,,,Novaes - ME,3915111.45,23.19938,456.0,AGRONEGOCIO,"Luiz Felipe Macedo, Lavínia Silva, Aylla Souza, Pedro Lucas da Cunha",1492,zcaldeira@example.net,+55 (071) 8224-7867,"Rua Pimenta, 825, Sales da Prata - SC",NAO,SIM,78.539.641/0001-06,pj,-9.928576101719457,0.1327293430743991
675,1253,109.2,,,,,,,Vargas - ME,897365.53,75.9,429.0,SERVICOS,"Laís Nogueira, Enzo da Cruz, Benjamim Mendes",676,dmartins@example.org,0500 888 3642,"Lago Maria Alice Abreu, 35, Alves - RN",NAO,SIM,83.270.459/0001-32,pj,-0.4467105819085031,0.4783379999484892
676,1256,947.69,,,,,,,Farias,1184738.57,12.46989,117.0,TECNOLOGIA,"Hadassa Sá, Eduarda Andrade, Paulo Pinto",1720,luiz-henrique73@example.org,(061) 4760-5662,"Quadra Albuquerque, 62, Ramos - PA",SIM,NAO,18.395.064/0001-02,pj,-1.6506478608297623,0.42213233827142616
677,1257,333.41,,,,,,,Melo,277026.75,35.50152,391.0,INDUSTRIA,"Gustavo Henrique Moura, Augusto Costa, Maria Fernanda da Mota",1315,varaujo@example.net,+55 (021) 2037 8424,"Vereda de Castro, 88, Moraes - SC",SIM,NAO,65.271.408/0001-43,pj,3.180269691405531,0.6452290562510872
678,1258,26.46,,,,,,,Moraes Araújo S.A.,3542531.69,199.43935,42.0,AGRONEGOCIO,"Luigi Aparecida, Maria Liz da Mata, Levi Sales",1702,mduarte@example.org,0300-827-2406,"Trevo Alexia Castro, 96, Albuquerque das Flores - MS",NAO,NAO,95.261.478/0001-81,pj,0.887434230053775,0.541208032763738
679,1259,79.57,,,,,,,Oliveira,3696831.5,505.78922,177.0,INDUSTRIA,"Augusto Vasconcelos, Maria Laura Macedo",1218,correiabenjamin@example.org,+55 21 5988-9371,"Pátio da Mata, 93, Cirino de Minas - DF",NAO,SIM,31.648.925/0001-77,pj,-1.1481890087898732,0.4454299137383942
680,1260,36.71,,,,,,,Teixeira,4255715.51,16.11768,146.0,SERVICOS,Ana Vitória Farias,1051,fernanda48@example.com,81 6473-7963,"Viela Raquel Alves, 59, Lopes do Amparo - RN",NAO,SIM,24.951.867/0001-90,pj,-3.8184105200876663,0.3266587253370581
681,1261,329.36,,,,,,,Sales - ME,3633013.72,87.99586000000001,41.0,SERVICOS,"Felipe Pereira, Vitória Caldeira, Kaique Almeida",782,sofia14@example.org,+55 (041) 9823 2369,"Jardim Giovanna Vasconcelos, 9, Nunes de Teixeira - MS",NAO,SIM,73.604.982/0001-02,pj,-3.849901773398887,0.3253522184167497
682,1262,39.92,,,,,,,Guerra,408191.88,23.15341,121.0,VAREJO,"Raquel Cavalcanti, Bella Souza, Pedro Lucas Pacheco",1172,ycavalcanti@example.net,+55 71 7925 2944,"Feira Barros, 4, Souza do Norte - TO",NAO,NAO,61.057.438/0001-09,pj,2.325583096189996,0.6074852368000362
683,1263,678.19,,,,,,,Peixoto Monteiro - EI,4259150.86,175.98754,167.0,AGRONEGOCIO,"Yuri Souza, Lara Brito, Anthony Araújo, Alice Carvalho",1817,ana-sophiaramos@example.org,31 4380-2537,"Praça de Porto, 28, Ribeiro - AC",NAO,NAO,13.695.408/0001-77,pj,0.15781411373106602,0.5068601263135669
684,1264,52.24,,,,,,,Silva S.A.,4950976.59,112.38261,53.0,INDUSTRIA,"Dra. Caroline Peixoto, Eloah Vasconcelos, Ryan Rios",1323,portojose@example.net,(011) 4228 7254,"Via Ramos, 34, das Neves - SP",NAO,SIM,08.761.349/0001-58,pj,-5.223843638647066,0.27116776283131
685,1265,235.61,,,,,,,Novais,4836752.66,2.16062,216.0,SERVICOS,Pietra Nascimento,1614,kmoraes@example.org,+55 (081) 9739 2634,"Via Caldeira, 15, Jesus - PR",NAO,SIM,83.791.240/0001-89,pj,-5.2615852157333105,0.2697616597762586
686,1271,2364.8,,,,,,,Cassiano,2578481.83,515.37203,420.0,TECNOLOGIA,"Rhavi Vargas, Antony da Mata, Cecilia da Cunha, Leonardo Ribeiro",692,melina65@example.com,+55 (061) 5751 3716,"Vale Antonella Almeida, 68, Pinto - DF",NAO,SIM,95.478.012/0001-32,pj,-2.4730775802791687,0.38477846243903413
687,1273,53.7,,,,,,,Vargas,3193076.59,60.13965,447.0,TECNOLOGIA,Laís Nogueira,1377,monteiroantonio@example.net,(021) 7212-3651,"Vila de Castro, 10, Correia - PR",SIM,SIM,23.108.649/0001-26,pj,-3.395840820906684,0.3444449484091069
688,1274,47.36,,,,,,,Moura,689677.1,43.20884,267.0,AGRONEGOCIO,"Zoe Macedo, Dra. Sophie Pires, Sr. Vinícius Cirino",1271,sousamilena@example.net,(031) 2407 5814,"Passarela de da Mata, Carvalho - MT",NAO,NAO,30.645.281/0001-09,pj,2.46126405508504,0.6135768684555442
689,1279,694.77,,,,,,,da Paz,1111584.77,132.62145999999998,178.0,INDUSTRIA,"Otávio Moreira, Cauã Souza",828,freitassabrina@example.com,(021) 6694 9183,"Vila Bella Correia, 5, Cardoso da Praia - PR",SIM,SIM,71.503.648/0001-29,pj,-3.991052057167363,0.3195296957229972
690,1280,133.67,,,,,,,Guerra,3182829.35,77.91614999999999,267.0,VAREJO,Elisa Rocha,1153,beniciocavalcante@example.org,61 6807-2676,"Travessa de Ramos, 676, Montenegro - SC",NAO,NAO,02.184.573/0001-48,pj,3.6808600834135143,0.6665568333132842
691,1283,528.03,,,,,,,Cirino Araújo S.A.,341012.53,110.98528,2.0,VAREJO,"Sra. Gabrielly Rios, Sophie da Mata",261,marcelafernandes@example.com,+55 (071) 4456 0343,"Conjunto Silva, 4, Siqueira da Prata - GO",SIM,NAO,43.265.908/0001-30,pj,3.6685127703727085,0.6660384620873683
692,1289,70.49,,,,,,,Casa Grande,211599.65,170.85674,309.0,AGRONEGOCIO,"Benjamin Viana, Ana Luiza Souza, Cauã Santos",674,fmoraes@example.org,41 4327 1141,"Largo Diogo Lima, 163, da Conceição de Macedo - GO",SIM,SIM,98.260.134/0001-46,pj,-1.7346183862417783,0.418269558964128
693,1290,383.63,,,,,,,Andrade S/A,3175340.73,140.2781,242.0,SERVICOS,"Juliana Rocha, Rael Jesus, Ana Carolina da Mota",1501,hcavalcanti@example.com,+55 51 2485 6663,"Distrito Cauã Ramos, 95, Alves da Praia - SE",SIM,SIM,75.468.392/0001-17,pj,-4.002014877050286,0.3190797902628247
694,1294,135.8,,,,,,,Vieira,4854093.73,69.53107000000001,233.0,AGRONEGOCIO,"Nathan Sousa, Erick Aragão, Thiago Sales, Maria Luiza Andrade",1617,goliveira@example.com,71 2491-5960,"Via Benjamim da Luz, 99, Porto da Mata - AC",SIM,NAO,01.359.674/0001-40,pj,1.3355082145729535,0.5621299363131954
695,1295,840.14,,,,,,,Sales,4341335.42,175.22576,484.0,INDUSTRIA,"Maria Pimenta, Benjamin da Cruz, Marcelo Rios, Lavínia Cirino",1554,wbrito@example.com,+55 (081) 3855 6643,"Colônia Cardoso, 3, Castro - AC",NAO,SIM,25.840.173/0001-49,pj,-3.6325241040421727,0.3344251935960908
696,1297,208.15,,,,,,,Rocha e Filhos,4329979.67,41.34961,191.0,SERVICOS,"Srta. Maria Fernandes, Thomas Ribeiro, Ana Júlia das Neves, Antony Martins",1352,lucasmacedo@example.com,+55 61 3246-3854,"Rua de Duarte, 4, Carvalho das Flores - RS",NAO,SIM,79.231.465/0001-03,pj,-4.405902072619412,0.3027440823197172
697,1299,1937.1,,,,,,,Santos,1704790.48,91.05095,469.0,INDUSTRIA,"Cauã Melo, Heloisa Nascimento, Ian Almeida",1199,vitorianovaes@example.com,41 1426 4462,"Setor Nascimento, 60, Cardoso - PA",SIM,NAO,73.912.658/0001-43,pj,1.6220744801189992,0.575400361759245
698,1300,12.0,,,,,,,Vasconcelos,1166076.16,18.00232,235.0,VAREJO,"Sr. Igor Costa, Ágatha Rezende",133,mrezende@example.net,84 9535-0849,"Esplanada Novais, Novaes - RJ",NAO,NAO,13.859.762/0001-90,pj,5.923386331388972,0.7532608553549421
699,1304,619.44,,,,,,,Ribeiro,4948793.61,366.75804,62.0,SERVICOS,"Marcela Andrade, Maysa Borges, Anthony Gabriel Macedo",1477,auroramontenegro@example.net,+55 61 8657-7736,"Condomínio de Silveira, 74, Azevedo - AC",NAO,SIM,78.340.195/0001-06,pj,-3.97129074849337,0.3203415331909829
700,1305,66.65,,,,,,,Sá,3405894.05,30.01089,416.0,TECNOLOGIA,"Larissa Silveira, Gael Henrique Novais, Mariah Duarte",1812,alexia29@example.net,61 7498-7649,"Quadra de Pires, 78, Campos - AC",SIM,SIM,85.427.301/0001-59,pj,-5.02433398695085,0.27867670331105715
701,1306,114.83,,,,,,,da Luz - EI,4897407.08,2.54967,141.0,TECNOLOGIA,"Manuella Marques, Maria Júlia Jesus, Sra. Ana Julia Santos",1309,marcela31@example.net,(021) 8114-1732,"Vila Juliana Pinto, 86, Fogaça do Oeste - RR",NAO,NAO,87.492.510/0001-01,pj,1.0201124140579785,0.5474217245258405
702,1309,49.15,,,,,,,Correia Ltda.,2433690.52,11.20083,170.0,TECNOLOGIA,"Ana Laura Correia, Otávio Macedo, Lunna Cavalcante",1337,santosmelissa@example.com,0900-949-2704,"Campo Ferreira, 64, da Paz do Norte - PR",SIM,NAO,70.415.298/0001-86,pj,1.338073636110237,0.5622491616536975
703,1310,209.48,,,,,,,Guerra S.A.,3285661.31,11.29363,482.0,INDUSTRIA,"Isadora Costa, Pietra Fonseca, Isaac Casa Grande",362,marinasantos@example.org,(041) 8801 3333,"Estrada Garcia, 539, Albuquerque Verde - MT",NAO,SIM,17.408.953/0001-96,pj,-0.5894784119426726,0.4716157357490989
704,1318,14.17,,,,,,,Casa Grande Ltda.,2257136.94,32.43945,158.0,SERVICOS,"Davi Lucca Novais, Srta. Ana Clara Pinto, Gael Henrique Caldeira, Isabelly Dias",759,knascimento@example.com,+55 71 2438 1978,"Via Ramos, Moura - DF",SIM,SIM,40.975.613/0001-69,pj,-2.793918770576121,0.3705413941488898
705,1320,335.44,,,,,,,Correia S/A,3912642.67,90.99791,302.0,INDUSTRIA,"Maria Vitória Aragão, Diogo da Rosa",325,jose-pedro94@example.org,31 0512-9321,"Viela Luiz Otávio Caldeira, 625, Costa de Goiás - AM",SIM,SIM,35.891.074/0001-40,pj,-1.4274271726693835,0.4324460641538223
706,1322,304.63,,,,,,,Ribeiro,1661164.62,54.1418,119.0,VAREJO,"Valentina Ferreira, Leonardo Santos, Benicio Garcia",1488,lpastor@example.org,(041) 0371 3224,"Vila de Cassiano, 2, Guerra do Sul - PA",NAO,SIM,29.380.674/0001-40,pj,-5.766087825459976,0.25141293240521473
707,1323,73.99,,,,,,,Moreira S.A.,1556781.51,258.37367,351.0,SERVICOS,"Larissa Melo, Caleb Carvalho, Clara da Mota, Srta. Catarina Oliveira",762,camposdavi-lucas@example.net,+55 71 0344-0952,"Recanto de Vargas, 4, Peixoto da Praia - TO",NAO,NAO,39.470.612/0001-83,pj,7.185867397952352,0.7948574539775276
708,1324,164.4,,,,,,,Viana,2712095.98,284.25011,321.0,SERVICOS,"Rafael Sampaio, Maria Luísa Porto",1249,hadassa50@example.net,11 4530 8573,"Largo Pietro Nascimento, 86, Albuquerque - MS",SIM,NAO,69.840.231/0001-00,pj,5.708103068337471,0.7456283272592982
709,1325,536.84,,,,,,,Aparecida,3156981.49,35.817080000000004,173.0,INDUSTRIA,"Julia Guerra, Davi Lucas Lima, Dra. Zoe Rezende, Maria Vitória da Rosa",1124,allanalopes@example.com,+55 11 6616 1604,"Travessa Júlia da Mota, 60, Jesus da Prata - ES",NAO,SIM,82.967.014/0001-43,pj,-5.256913684984445,0.26993545314141665
710,1328,546.18,,,,,,,Mendonça Rezende S.A.,1212277.26,91.96607,171.0,AGRONEGOCIO,"Emilly Araújo, Enzo Castro, Dr. Luiz Henrique Aparecida, Clarice Casa Grande",782,luigifernandes@example.com,+55 (051) 3241 4765,"Viaduto Macedo, 4, Pimenta do Galho - CE",SIM,NAO,72.498.603/0001-76,pj,2.5398901177518045,0.6170908536986291
711,1329,3728.75,,,,,,,Cassiano Câmara S/A,4129359.7,43.62443,195.0,INDUSTRIA,"Maitê Guerra, Dr. Bento Guerra",926,machadoalana@example.com,(071) 8807-7940,"Colônia de Vargas, 24, da Mota da Serra - RO",SIM,NAO,86.435.291/0001-66,pj,-3.1833460433731977,0.35356040899255037
712,1330,141.39,,,,,,,Caldeira,1941660.98,14.83649,494.0,SERVICOS,Maria Laura Duarte,770,augustobarros@example.com,+55 81 0815 4542,"Avenida Daniela Martins, 37, Peixoto - RR",NAO,SIM,24.913.570/0001-30,pj,-0.73771055466813,0.4646470916821939
713,1332,557.86,,,,,,,Fogaça Camargo S.A.,3478134.6,60.11828,288.0,TECNOLOGIA,"Marina Sales, Liz Carvalho, Guilherme Cirino, Liam Siqueira",1611,fernando71@example.com,31 3557-1562,"Conjunto Sampaio, 941, Moreira de da Mata - DF",NAO,NAO,91.236.054/0001-06,pj,0.9311329513289497,0.5432560783097689
