id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento
2384,44.28,,,,,,,Ribeiro,3670670.74,89.53981,450.0,TECNOLOGIA,"Dr. Rhavi Casa Grande, Lara Barbosa, Sr. Brayan da Cunha",922,fonsecacamila@example.com,+55 21 8911-7898,"Via Nascimento, 5, da Rocha das Flores - SC",NAO,NAO,84.730.216/0001-00
2385,116.54,,,,,,,Viana e Filhos,4547518.8,77.19273,303.0,INDUSTRIA,Luiz Fernando Costa,1072,bernardo00@example.org,0300-393-6650,"Rodovia Monteiro, Castro Verde - RN",NAO,NAO,72.145.609/0001-60
2386,430.63,Clarice Aparecida,1983-04-06,42.0,VIUVO,Peão de rodeiro,735.91,,,,,,,1666,thomas11@example.net,+55 (081) 0656-2916,"Praça Augusto Caldeira, 623, Lopes - RJ",NAO,NAO,205.913.684-98
2387,1016.88,,,,,,,da Conceição,4725966.87,116.26809,71.0,TECNOLOGIA,"Luna Teixeira, Ana Vitória Caldeira",478,lizmoraes@example.com,(061) 0787 8005,"Condomínio de Pinto, 59, Cassiano - ES",SIM,SIM,94.356.720/0001-38
2388,98.89,,,,,,,Cavalcante,2348489.32,308.88456,250.0,TECNOLOGIA,"Luiz Otávio Cardoso, Larissa Rezende, Gabriel Mendes, Vicente Leão",418,gabrielapereira@example.com,31 7616 1696,"Núcleo de Novais, 99, Azevedo - RO",SIM,SIM,64.738.291/0001-00
2389,150.46,,,,,,,Mendonça,4487036.0,57.662639999999996,121.0,SERVICOS,Léo da Conceição,1946,davi-luccabarros@example.com,84 2886 8028,"Aeroporto Pires, 723, Ramos do Campo - MT",SIM,NAO,50.741.369/0001-23
2390,626.6,Davi Sales,2007-05-21,18.0,VIUVO,Engenheiro agrícola,2736.09,,,,,,,1169,thiagocassiano@example.net,(061) 2528 0634,"Conjunto de Peixoto, 32, Cavalcanti - MS",NAO,SIM,693.254.017-70
2391,1358.65,,,,,,,Costela,2013229.26,66.35282000000001,261.0,SERVICOS,"Sra. Eloá da Mota, Kevin Barbosa, Maria Eduarda Rios, Matheus Farias",1984,isaquegomes@example.net,+55 (061) 7198 8851,"Estação Cirino, 6, Melo - RR",SIM,NAO,73.452.869/0001-40
2392,181.35,Davi Luiz Sales,1984-01-09,41.0,DIVORCIADO,Ambientalista,1353.13,,,,,,,900,liz65@example.org,(041) 9821-1994,"Recanto Augusto Cardoso, 25, Castro da Mata - PB",NAO,SIM,078.926.514-11
2393,40.65,,,,,,,Santos,3837502.71,8.97817,141.0,AGRONEGOCIO,Melina Camargo,1976,pastorvicente@example.com,+55 21 3731-4952,"Viaduto de Sousa, 26, Cavalcanti - PR",SIM,NAO,71.458.093/0001-40
2394,267.3,,,,,,,Farias,4577997.94,181.38007000000002,247.0,SERVICOS,"Maria Vitória Sá, Maria Rios, Gael Abreu",132,costelalarissa@example.net,+55 (041) 2261-1802,"Esplanada de Ribeiro, Barros - GO",NAO,NAO,62.870.439/0001-22
2395,139.61,Laura Casa Grande,2003-08-19,22.0,VIUVO,Tecnólogo em automação industrial,2476.59,,,,,,,1364,yurileao@example.com,51 5473 9618,"Fazenda de Guerra, Pires - MT",SIM,NAO,461.927.830-04
2396,60.86,,,,,,,Almeida,4248296.87,503.01318,115.0,VAREJO,"Bernardo Garcia, Eduardo Costela, Vitor Cunha, Dr. Oliver Correia",1169,mendesalexandre@example.org,+55 (051) 3418 8160,"Largo de Azevedo, 8, Brito - RO",NAO,NAO,34.570.289/0001-04
2397,101.34,Ágatha Leão,1945-03-04,80.0,SOLTEIRO,Estivador,4685.97,,,,,,,1416,vsales@example.com,+55 (084) 9043-2565,"Setor de Pastor, 84, Silveira da Mata - AM",NAO,SIM,629.751.830-03
2398,1605.05,Sr. Bento Novaes,2003-10-02,21.0,DIVORCIADO,Moleiro,1696.74,,,,,,,1055,catarina78@example.com,+55 (081) 1445-4795,"Lagoa de Guerra, 9, Pereira - SC",NAO,NAO,437.061.295-07
2399,251.92,Ana Cecília Teixeira,1990-03-18,35.0,SOLTEIRO,Físico,1742.26,,,,,,,1931,cpires@example.net,(051) 6772 7407,"Conjunto de Barros, 52, Cavalcanti - AM",NAO,NAO,495.270.381-97
2400,149.97,,,,,,,Cirino,497122.5,188.22821,294.0,SERVICOS,Milena Abreu,1544,maria-sophia14@example.net,+55 81 5849 1358,"Sítio Rios, 2, Borges de Rocha - ES",SIM,NAO,17.064.259/0001-07
2401,56.14,,,,,,,Camargo Gonçalves e Filhos,4066079.07,443.32244000000003,36.0,SERVICOS,"Ana Liz Fonseca, Gael Henrique Barbosa",1249,ana-clara53@example.net,+55 (031) 6401-2330,"Lagoa de Ramos, 43, Pacheco do Sul - MA",SIM,SIM,21.743.695/0001-71
2402,368.42,,,,,,,da Cruz,4710532.31,200.11757999999998,174.0,SERVICOS,"Melissa da Cunha, Benjamin Ferreira, Thomas Fogaça, Stella Mendes",271,felipevargas@example.com,(041) 0075 2204,"Colônia Carvalho, Ferreira - PR",SIM,SIM,01.735.926/0001-98
2403,42.91,Yago Ribeiro,2006-11-04,18.0,DIVORCIADO,Continuista,7878.63,,,,,,,485,correiaanna-liz@example.org,11 2330 8394,"Feira de Araújo, Moreira de Sá - CE",SIM,NAO,057.316.492-43
2404,38.0,,,,,,,Macedo S/A,3984404.98,25.07109,344.0,INDUSTRIA,Maria Isis Costela,717,theo52@example.org,+55 (071) 9119 6040,"Distrito de da Rocha, 71, Gomes do Galho - PE",NAO,NAO,30.529.684/0001-84
2405,936.12,,,,,,,Porto Costela S/A,4232624.34,194.03217,106.0,VAREJO,"Enzo Gabriel Moreira, Henry Ribeiro, Davi Miguel Freitas",1904,fogacacarolina@example.net,+55 21 4829 2861,"Núcleo Ryan Pereira, 97, Garcia do Sul - PA",SIM,SIM,79.526.430/0001-00
2406,51.45,,,,,,,Santos S.A.,3574770.79,25.604119999999998,417.0,AGRONEGOCIO,"Alexandre Farias, Anthony Gabriel Cunha, Marcelo Rezende",1861,eloacunha@example.net,0900 169 4330,"Loteamento Nascimento, 943, Fogaça de Azevedo - RS",NAO,SIM,21.074.895/0001-89
2407,17.9,Luigi Santos,1973-10-02,51.0,VIUVO,Farmacêutico,28187.12,,,,,,,281,caldeiracecilia@example.com,+55 31 4956 5784,"Trecho de da Rocha, 92, Borges de Sá - ES",SIM,SIM,985.147.032-50
2408,5.67,Benicio Guerra,1965-06-12,60.0,CASADO,Taxista,2744.48,,,,,,,189,leandro46@example.com,(071) 8029 8368,"Distrito Augusto Vasconcelos, 89, Castro - GO",NAO,SIM,670.358.914-39
2409,331.69,Isaque Sales,1996-07-05,29.0,VIUVO,Lavador de veículos,3116.0,,,,,,,1440,ngarcia@example.org,+55 41 0600-0474,"Alameda Maria Eduarda Novais, 804, Gonçalves - AM",NAO,SIM,148.356.790-75
2410,2841.82,Anna Liz Moura,2002-03-03,23.0,CASADO,Afiador de ferramentas,1569.43,,,,,,,1636,biancada-mota@example.org,+55 (071) 4104 1299,"Parque Ana Laura Farias, 834, Borges - AM",NAO,NAO,362.587.914-09
2411,212.65,,,,,,,Rezende e Filhos,2764922.46,7.44521,211.0,AGRONEGOCIO,"Erick Abreu, Maria Liz Aparecida",1561,ada-paz@example.org,+55 (051) 5884 6979,"Rua Eduardo Macedo, 7, das Neves - MA",NAO,NAO,26.580.137/0001-56
2412,59.17,Srta. Mariane Aparecida,1952-03-03,73.0,SOLTEIRO,Profissional de cinema,1527.65,,,,,,,1583,clara81@example.org,+55 (031) 3238-9880,"Chácara Vasconcelos, Melo da Serra - DF",SIM,SIM,297.083.654-83
2413,35.65,Lorena da Rosa,1960-12-20,64.0,DIVORCIADO,Engraxate,2575.3,,,,,,,1684,piresliam@example.net,+55 31 2251-2030,"Vale Renan Pacheco, 3, Gomes - MG",SIM,SIM,598.176.324-82
2414,355.68,Otto da Luz,1993-03-20,32.0,SOLTEIRO,Entalhador,1425.2,,,,,,,1788,liamsampaio@example.com,11 2946-9396,"Trecho de Pastor, 69, Sampaio - CE",NAO,SIM,671.549.823-73
2415,190.6,,,,,,,Pires Vargas Ltda.,334423.04,168.23104999999998,296.0,SERVICOS,"Rodrigo da Rocha, Aurora Carvalho",1709,karaujo@example.net,11 4623 3840,"Conjunto de Pereira, 795, Cunha Alegre - RN",NAO,SIM,40.175.936/0001-78
2416,1190.04,,,,,,,Montenegro - ME,4675959.3,14.94373,144.0,INDUSTRIA,Dra. Vitória Nascimento,314,liz72@example.net,+55 81 4101 2309,"Trevo Bryan Novaes, 73, Barros do Amparo - MT",NAO,SIM,64.271.805/0001-52
2417,458.1,,,,,,,Albuquerque Pacheco - ME,2510198.07,5.196680000000001,430.0,INDUSTRIA,"Davi Luiz Fogaça, Cecilia Rios, Srta. Rebeca Nascimento",1559,da-rochaluisa@example.com,31 6717-9461,"Trecho Benjamim Gomes, 414, Macedo de Goiás - PE",SIM,NAO,72.589.130/0001-12
2418,1895.4,,,,,,,Lopes,1578438.78,41.78437,200.0,TECNOLOGIA,"Esther Machado, Sophia Albuquerque",266,yrodrigues@example.org,41 1245 6143,"Lagoa Moraes, 92, Azevedo - PA",SIM,SIM,39.652.710/0001-31
2419,261.37,Ana Luiza Sá,1985-02-26,40.0,DIVORCIADO,Motofrete,3260.16,,,,,,,1502,pachecoravy@example.net,(071) 5863-0567,"Fazenda Heitor Vargas, Mendes de Azevedo - RO",NAO,SIM,290.648.571-30
2420,49.23,Kamilly Sá,1976-12-04,48.0,CASADO,Major,10016.65,,,,,,,978,elisacarvalho@example.org,+55 (021) 4361-8626,"Favela Sabrina Sampaio, 9, Porto do Amparo - GO",NAO,SIM,491.506.823-42
2421,41.54,Srta. Eduarda Carvalho,1946-06-24,79.0,SOLTEIRO,Cabeleireiro,11901.04,,,,,,,1527,yuripacheco@example.net,+55 (071) 1283-8770,"Campo de Siqueira, Pastor - PR",SIM,SIM,907.625.143-61
2422,48.29,,,,,,,Fonseca Garcia Ltda.,232438.16,282.86678,50.0,INDUSTRIA,Yasmin Fogaça,124,vianatheo@example.net,+55 41 8728-9657,"Estação de Oliveira, 34, Borges - RO",SIM,SIM,18.359.426/0001-00
2423,314.16,,,,,,,da Luz Ltda.,4913011.26,225.02518,316.0,AGRONEGOCIO,"Emilly Peixoto, Vitor Brito",1281,henry-gabriel36@example.com,51 2344 0598,"Trecho Casa Grande, 85, Monteiro - MT",NAO,SIM,02.473.159/0001-59
2424,5.06,,,,,,,Pires,4243205.49,255.13251,312.0,SERVICOS,"Fernando Rios, Dra. Manuella Brito, Thomas da Cruz",170,ferreiramanuela@example.org,81 9682-8359,"Aeroporto de Costa, 78, Pinto do Sul - AP",NAO,SIM,29.751.830/0001-32
2425,13.98,,,,,,,Andrade - ME,3487252.39,176.05096,359.0,INDUSTRIA,"Nathan Peixoto, Rebeca Sá",1100,raquel76@example.net,31 1440 6313,"Lagoa Juliana Cirino, 96, Brito de Martins - PA",NAO,SIM,13.752.864/0001-01
2426,192.87,,,,,,,Moura Moura e Filhos,1904860.21,147.02385,80.0,TECNOLOGIA,"João Pedro Sá, Ana Sophia Barros",401,pedro-henrique72@example.org,(071) 8869 6510,"Aeroporto Câmara, 46, Sousa - RN",SIM,SIM,80.975.463/0001-08
2427,12.28,,,,,,,Barbosa,2562429.37,10.973930000000001,420.0,AGRONEGOCIO,"Lara Cirino, Sr. João Guilherme Marques",1106,melissa39@example.net,61 5909-9479,"Lagoa Garcia, 36, Silveira - AC",SIM,SIM,49.310.685/0001-61
2428,477.99,Olivia Lima,2002-05-07,23.0,DIVORCIADO,Engenheiro agrícola,860.43,,,,,,,1029,maysapacheco@example.org,0300-316-3220,"Jardim Leonardo Borges, 5, Cunha - PE",SIM,SIM,081.374.296-03
2429,209.33,,,,,,,Martins,1585057.53,91.96251,398.0,VAREJO,Benjamim Moraes,1634,icavalcanti@example.com,(011) 1579 6721,"Aeroporto Cunha, 33, Silveira - PI",NAO,NAO,53.980.124/0001-47
2430,295.81,Matteo Pacheco,1945-11-05,79.0,DIVORCIADO,Empacotador,6760.97,,,,,,,825,silvagael@example.org,+55 (061) 8368 1588,"Quadra Souza, 1, Marques Alegre - BA",NAO,SIM,146.983.257-73
2431,41.74,,,,,,,Fernandes,4189475.09,533.4034,467.0,AGRONEGOCIO,Maria Laura Almeida,957,aaparecida@example.com,(011) 1057-2703,"Estação João Gabriel Camargo, 42, Macedo da Praia - PA",NAO,NAO,57.140.923/0001-66
2432,225.29,Isadora Brito,1970-04-28,55.0,CASADO,Anestesiologista,6257.96,,,,,,,1922,marquesrafaela@example.org,+55 21 5921-9853,"Estrada Paulo das Neves, 474, Araújo - AL",NAO,SIM,927.865.104-49
2433,513.74,,,,,,,Montenegro S/A,1463077.95,29.62781,21.0,TECNOLOGIA,"Carlos Eduardo Andrade, Ana Clara Nascimento, André Araújo",39,lalbuquerque@example.org,+55 84 5780-0855,"Favela Mendes, 3, Mendonça de Novaes - MS",SIM,NAO,75.401.283/0001-82
2434,49.47,Camila Caldeira,1987-01-02,38.0,DIVORCIADO,Topógrafo,3196.03,,,,,,,710,zpereira@example.net,+55 (081) 6814-0734,"Via Diogo Cavalcante, 45, Macedo das Flores - MG",NAO,NAO,690.451.832-42
2435,94.87,,,,,,,Guerra,1482533.29,137.76514,406.0,INDUSTRIA,"Arthur Duarte, Sr. Raul Rios, Cecilia Novais",1379,macedoagatha@example.net,21 2672 7235,"Largo Teixeira, Lopes - CE",NAO,NAO,29.674.015/0001-17
2436,6.87,Gabriel Silva,1987-06-10,38.0,SOLTEIRO,Tecnólogo em produção de bebidas,1973.45,,,,,,,1797,dsales@example.com,0300-349-9468,"Largo de Vargas, 928, Montenegro de Teixeira - PA",NAO,NAO,137.849.562-46
2437,4.91,,,,,,,Ribeiro Marques - ME,1497987.13,35.87757,384.0,INDUSTRIA,"Olívia Correia, Sra. Mariana Pires, Ian Vargas",1603,ymachado@example.org,(061) 7086 9917,"Viaduto Alana Machado, 35, Porto do Campo - RO",SIM,NAO,31.267.049/0001-39
2438,2856.74,Maya Pimenta,2003-12-27,21.0,DIVORCIADO,Obstetra,4694.07,,,,,,,1306,aborges@example.com,11 6911 2560,"Rodovia Nascimento, 42, da Paz Paulista - AC",NAO,SIM,684.521.037-35
2439,563.86,Liz Câmara,1998-11-20,26.0,DIVORCIADO,Biomédico,6956.0,,,,,,,1204,siqueiralaura@example.com,(081) 5390-5580,"Aeroporto de Fogaça, 27, Machado - SP",SIM,SIM,105.836.729-30
2440,253.54,Breno Rezende,1945-02-18,80.0,SOLTEIRO,Diplomata,333.66,,,,,,,43,ana-sophiamacedo@example.org,+55 51 5590 4851,"Condomínio Mendonça, 33, Teixeira da Serra - PR",NAO,SIM,456.932.180-15
2441,64.17,,,,,,,Novais,4624335.92,480.73821999999996,58.0,AGRONEGOCIO,"Théo Farias, Juan Carvalho, Vinicius Correia, Carolina Ferreira",1114,da-cunhalucas@example.net,+55 (021) 8170-9212,"Campo Almeida, 73, Ribeiro - PI",SIM,SIM,29.487.560/0001-02
2442,221.25,Fernando Viana,2004-03-14,21.0,SOLTEIRO,Astrólogo,2368.47,,,,,,,1830,nascimentoana-vitoria@example.com,(021) 3484-5729,"Esplanada Guerra, 180, Cavalcante - MT",SIM,NAO,942.803.765-65
2443,570.21,Sr. Henry Cassiano,1964-08-05,61.0,CASADO,Pedreiro,5067.44,,,,,,,1036,psa@example.org,+55 61 0838-0786,"Viaduto Lucca Teixeira, da Rosa de da Rosa - BA",SIM,NAO,583.170.642-71
2444,60.05,Dr. Yuri Freitas,1954-11-25,70.0,VIUVO,Investigador particular,7769.46,,,,,,,1782,hpinto@example.com,(051) 4235 3840,"Colônia Caroline Cassiano, 44, da Rosa - GO",SIM,SIM,208.574.691-85
2445,214.71,,,,,,,Dias,2006844.88,6.76302,410.0,TECNOLOGIA,Ana Laura Macedo,556,jesuscarolina@example.net,(031) 6801-4099,"Loteamento de Siqueira, Abreu - PE",SIM,NAO,83.610.794/0001-32
2446,132.81,,,,,,,Rezende,2471550.57,43.53987,327.0,VAREJO,"Dr. Benicio Pacheco, Maria Alice Rezende, Pedro Henrique Barros",560,maria-julianovaes@example.org,61 2408-2708,"Favela de Porto, 89, Camargo dos Dourados - AL",NAO,SIM,47.920.613/0001-00
2447,174.05,,,,,,,Albuquerque,4896539.35,239.2217,21.0,TECNOLOGIA,"Anthony Gabriel Vieira, Marcelo Campos, Lunna Castro, Yuri Monteiro",1182,freitasjosue@example.net,61 4072-5962,"Fazenda da Mata, 6, Cassiano de Goiás - AM",SIM,SIM,10.825.639/0001-60
2448,23.97,Stella Caldeira,1989-11-08,35.0,CASADO,Delegado,1977.45,,,,,,,1017,lteixeira@example.com,84 7781 2444,"Residencial Maria Alice Siqueira, 8, Sampaio Grande - RJ",SIM,NAO,591.086.234-06
2449,16.23,Ryan Fernandes,1950-08-07,75.0,CASADO,Instrumentista musical,1502.83,,,,,,,791,cunhalorena@example.com,+55 (021) 1910 7315,"Estrada Marcelo Machado, 185, Porto - MT",NAO,NAO,237.605.419-25
2450,360.23,,,,,,,Freitas e Filhos,3089546.76,67.00628,160.0,TECNOLOGIA,"Liz Mendonça, João Miguel Pastor, Luísa Moreira",1045,pimentafelipe@example.com,+55 (084) 1866 9930,"Lago Montenegro, Aragão Paulista - RS",SIM,NAO,03.726.589/0001-06
2451,406.25,Matteo Pimenta,1971-03-25,54.0,DIVORCIADO,Digitador,5649.12,,,,,,,1401,joaocarvalho@example.org,+55 (071) 9414 1965,"Via das Neves, 31, Pinto da Prata - PB",NAO,SIM,084.731.965-20
2452,9.37,,,,,,,Moraes Rodrigues - EI,2576421.04,86.74095,270.0,INDUSTRIA,Rodrigo Melo,1783,erickribeiro@example.org,61 4144 5060,"Praia Araújo, 98, Sales - TO",SIM,SIM,07.945.268/0001-45
2453,340.46,,,,,,,Martins,4926326.64,555.21411,29.0,AGRONEGOCIO,"Ágatha da Costa, Melina Melo, Agatha Teixeira",549,ramosjuliana@example.net,+55 (011) 8288-8357,"Distrito Ferreira, 837, Oliveira - CE",NAO,NAO,06.839.521/0001-13
2454,163.59,Raul Santos,1968-03-02,57.0,CASADO,Modelo,2272.64,,,,,,,557,luanamartins@example.com,(051) 7392 6190,"Parque Guerra, 1, Mendonça de Sampaio - RJ",NAO,NAO,401.968.573-84
2455,271.47,,,,,,,Cavalcante,770233.63,94.87263,242.0,VAREJO,"Ayla Porto, Lucca Martins",99,murilo29@example.org,0500 476 9141,"Estação Rhavi Barros, 85, Gonçalves das Pedras - PR",SIM,NAO,62.045.378/0001-69
2456,24.86,,,,,,,Costa,2028174.47,295.26195,141.0,INDUSTRIA,"Isaque Aragão, Benicio Peixoto, Nicole Freitas, Luana Nascimento",458,tazevedo@example.org,21 5220-4389,"Travessa Novaes, 3, Jesus Verde - RJ",NAO,NAO,67.052.183/0001-60
2457,224.7,,,,,,,Sampaio,1371926.82,60.78226,412.0,TECNOLOGIA,Valentim Cavalcante,1048,rviana@example.com,+55 51 3459 4108,"Favela Diego Duarte, 2, Moura do Sul - BA",NAO,SIM,19.325.068/0001-79
2458,36.08,Emanuel Moura,1961-08-06,64.0,VIUVO,Barman,1093.21,,,,,,,1883,henrique32@example.org,61 8156-4868,"Rodovia Yuri Andrade, 69, Nunes de Minas - PR",SIM,SIM,316.258.704-26
2459,751.78,,,,,,,Cavalcanti,2781534.83,295.35981,73.0,SERVICOS,"Dr. Danilo Campos, Dr. Bento da Rocha, Daniel Andrade",1261,luaraleao@example.net,+55 (061) 8381 1751,"Praça de Silva, 945, Farias - SC",SIM,NAO,46.203.157/0001-15
2460,26.54,,,,,,,Porto e Filhos,3977435.11,52.9625,22.0,SERVICOS,Natália Martins,1308,ana-sophia52@example.com,11 2967-2767,"Vila de Cassiano, 3, Almeida - PA",NAO,SIM,50.173.246/0001-33
2461,997.28,Caio Aragão,1962-08-25,63.0,DIVORCIADO,Produtor editorial,5544.74,,,,,,,963,gdias@example.com,+55 (051) 1228-6243,"Praça Brayan Gomes, 47, Abreu do Sul - PI",NAO,SIM,297.514.806-20
2462,52.86,João Guilherme Cardoso,2001-04-10,24.0,SOLTEIRO,Arqueólogo,7450.65,,,,,,,1632,raquel46@example.net,84 9417-8790,"Viaduto de Alves, 1, Fonseca da Prata - RR",SIM,SIM,410.629.738-87
2463,5.54,Vitor Hugo Pacheco,1958-02-17,67.0,CASADO,Promotor público/de justiça,1720.12,,,,,,,1690,caue04@example.org,81 9442-1715,"Avenida Juan Nascimento, 33, Machado - MS",NAO,NAO,175.629.480-11
2464,51.45,Henry Silveira,1975-10-21,49.0,VIUVO,Assistente administrativo,1824.29,,,,,,,1306,azevedonatalia@example.org,+55 84 0360 7354,"Condomínio Pires, 3, da Rosa - RR",NAO,NAO,742.168.539-19
2465,295.09,Sr. Cauã Costela,2006-02-15,19.0,SOLTEIRO,Diretor de produção,1175.13,,,,,,,1630,antonioda-cruz@example.com,+55 61 1751 7602,"Travessa Guerra, 97, Montenegro - AC",SIM,NAO,026.517.348-53
2466,2892.26,,,,,,,Duarte e Filhos,3855615.98,49.21761,95.0,SERVICOS,"Raul Ferreira, João Pedro Cirino",1574,gabrieladias@example.com,+55 81 6038-0280,"Quadra de das Neves, 7, Leão - PR",SIM,NAO,86.945.130/0001-12
2467,1275.37,,,,,,,Marques S/A,1619976.36,57.24391000000001,194.0,TECNOLOGIA,"Pietro Teixeira, Luara Azevedo, Antony Sousa, João Miguel Barbosa",1080,maria-julia23@example.net,+55 (084) 5992-9207,"Praia Mateus Silveira, da Luz - SP",SIM,SIM,16.984.503/0001-89
2468,653.15,,,,,,,Almeida,1522020.23,47.75028,316.0,SERVICOS,"Maria Julia Costa, Emanuel Duarte, Pedro Henrique Moraes, Alexia Machado",1049,barbosasara@example.org,+55 (084) 5731-9219,"Rua Benjamim Alves, 228, Montenegro - CE",NAO,SIM,49.628.015/0001-98
2469,258.42,,,,,,,Ribeiro,2065154.32,25.52211,391.0,TECNOLOGIA,Sra. Gabriela Rios,465,lsilva@example.net,(011) 9038-7447,"Conjunto Kamilly da Cruz, 56, Moreira - RN",NAO,NAO,17.208.539/0001-33
2470,686.27,,,,,,,Vasconcelos,4493268.64,2008.2290500000001,158.0,VAREJO,"Júlia Nogueira, Bento Gonçalves, Sr. Felipe Lopes",1039,dda-mata@example.net,(021) 1274-8225,"Recanto de Novais, 2, Pastor - AC",SIM,SIM,86.543.917/0001-58
2471,104.66,Júlia Sousa,1949-06-15,76.0,SOLTEIRO,Piloto de avião,2180.37,,,,,,,741,maria-julia30@example.net,21 9909-5827,"Vila de Gomes, 489, Borges - MA",NAO,SIM,623.480.179-03
2472,18.79,,,,,,,Novaes Nunes - ME,4915742.81,250.15834,129.0,AGRONEGOCIO,"Gustavo Dias, Rafaela Dias, Nicolas Aparecida, João Felipe Silva",162,garciadiego@example.org,+55 (021) 6061 8894,"Lagoa Luna Correia, 5, da Rocha do Campo - PR",SIM,NAO,09.582.614/0001-01
2473,2134.31,,,,,,,Barbosa - ME,1697792.86,636.7054300000001,204.0,AGRONEGOCIO,"Dr. Guilherme Aparecida, Luiz Fernando Aparecida, Isabelly Farias",1467,camargomaria-flor@example.com,0800 591 4168,"Rua das Neves, 53, Nunes do Norte - PB",SIM,NAO,10.679.428/0001-66
2474,27.3,,,,,,,Alves,2314940.07,721.3056899999999,364.0,VAREJO,"Heitor Vieira, Francisco Aparecida, Sra. Ana Clara Moura, Sra. Ágatha Cavalcante",1618,arthur-gabrielrezende@example.net,+55 (041) 9700 0663,"Loteamento Garcia, 29, Sousa do Oeste - AC",NAO,NAO,52.681.437/0001-31
2475,161.41,,,,,,,Araújo,2322842.68,441.66065000000003,53.0,SERVICOS,"Danilo Ramos, Maria Laura Moraes, Evelyn Pastor",785,maria-eduarda89@example.org,+55 (071) 4634 5989,"Estrada de Pimenta, 83, Pimenta - AC",SIM,NAO,18.426.907/0001-82
2476,1261.53,João Miguel Borges,1967-04-21,58.0,CASADO,Espeleologista,10378.23,,,,,,,1626,sofiasiqueira@example.net,+55 (041) 8794-2136,"Lago de Pimenta, 1, Cavalcanti - RJ",NAO,SIM,891.657.230-40
2477,18.24,Thales Nascimento,1995-03-10,30.0,VIUVO,Escriturário,798.55,,,,,,,1652,xpacheco@example.net,11 1148-9133,"Lagoa de Jesus, Borges - TO",NAO,NAO,423.786.519-37
2478,590.52,Sra. Ana Sophia da Rocha,1949-02-05,76.0,CASADO,Maitre,1812.36,,,,,,,293,bento13@example.com,+55 31 6919 8056,"Vale de Sampaio, 4, da Conceição - SE",SIM,NAO,297.103.486-04
2479,75.66,Maria Flor Campos,1977-07-17,48.0,SOLTEIRO,Servente-de-obras,3264.57,,,,,,,1255,bcostela@example.com,+55 21 6940-0395,"Chácara Guerra, 27, Ribeiro Verde - AL",SIM,SIM,870.935.614-20
2480,87.94,,,,,,,Gomes Costela S/A,2757451.96,219.75277,220.0,TECNOLOGIA,Júlia da Costa,643,marquesmurilo@example.com,0500-402-1635,"Condomínio Ana Luiza Nascimento, 62, Dias do Sul - PR",NAO,SIM,53.724.619/0001-05
2481,558.35,,,,,,,Costela,2562170.79,34.67908,457.0,TECNOLOGIA,"Sr. Marcelo Albuquerque, José Pedro Sales",627,livianogueira@example.com,(011) 5362-2044,"Alameda de Monteiro, Sampaio - RS",SIM,SIM,35.197.482/0001-04
2482,12.41,,,,,,,da Luz Peixoto - EI,1474554.5,171.90770999999998,368.0,INDUSTRIA,Ana Sophia da Cruz,302,vramos@example.com,+55 (041) 3547 2201,"Loteamento Benjamim Costa, 3, Moreira do Campo - MG",NAO,NAO,18.756.490/0001-16
2483,1647.85,,,,,,,Rios,3847088.84,189.24988000000002,232.0,INDUSTRIA,"Henry Aparecida, Alícia da Rocha, Caio Moraes, Bruna Duarte",1775,jesusigor@example.com,+55 51 5560 5667,"Vale Borges, 30, Mendes - PA",SIM,SIM,38.591.240/0001-80
2484,67.97,Lucca Cunha,1946-04-25,79.0,VIUVO,Corretor de imóveis,2469.6,,,,,,,207,hgomes@example.org,(071) 3553-4897,"Praça Emilly Porto, 40, Moreira - MS",SIM,NAO,037.589.642-29
2485,64.27,Otto Mendonça,1994-03-03,31.0,DIVORCIADO,Produtor fonográfico,3596.27,,,,,,,1955,joao-miguelborges@example.net,31 3805 5350,"Travessa de Silveira, 65, Freitas - PR",NAO,SIM,793.145.802-88
2486,941.16,,,,,,,Camargo,2751489.9,123.86539,140.0,SERVICOS,"Dom Vasconcelos, Lunna Pastor, Ravi Abreu, Maria Cecília Farias",1042,joanacavalcanti@example.net,11 5688-7948,"Conjunto Caio Jesus, 243, das Neves do Oeste - AC",NAO,SIM,76.123.498/0001-41
2487,10658.84,Diego Brito,1953-03-07,72.0,SOLTEIRO,Vistoriador de sinistros,5911.6,,,,,,,598,vrodrigues@example.com,+55 71 8733-7883,"Esplanada de Lima, 79, Souza - RS",SIM,NAO,098.431.762-78
2488,31.52,,,,,,,Nunes Castro S.A.,1277588.58,80.76154,412.0,AGRONEGOCIO,"Henry Cardoso, Isadora Fernandes, Ana Beatriz Jesus",40,aragaocarlos-eduardo@example.net,(021) 1321 7035,"Praia de Brito, 28, Borges do Amparo - TO",SIM,SIM,36.974.082/0001-12
2489,55.8,Sr. Eduardo Guerra,1998-10-15,26.0,DIVORCIADO,Tecnólogo em produção moveleira,8842.82,,,,,,,389,henrique26@example.org,41 5679-2222,"Trevo Isis Souza, 32, Fernandes da Serra - RJ",NAO,SIM,185.479.263-64
